SPGI,Wed Mar 30 23:50:55 +0000 2022,1509317277182791685, SPGI  15s  delayed   Issued Press Release on March 30  19 48 00  Banner Bank Ranked Among Top 50 U S  Public Banks https   t co zNL2MSNwKA
SPGI,Wed Mar 30 02:00:39 +0000 2022,1508987540421885962,S amp P Global Inc    SPGI    QUOTE  SPGI was DOWN   on Tue Mar 29 Closed at 417 45 USD for a 0 00  loss from previous close          ANALYSIS S amp P Global Inc should be nationalized      
CRM,Wed Mar 30 23:36:06 +0000 2022,1509313550963073034,Stock   CRM        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co M4dks87lUW  tradingview  stocks  stockstowatch
CRM,Wed Mar 30 18:18:08 +0000 2022,1509233528504004611,Stock   CRM        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co liTHFwDkfD  tradingview  stocks  stockstowatch
SLB,Thu Mar 31 22:30:02 +0000 2022,1509659310309138435,Nice print for  SLB Size  1829200 Price  41 31 Amount   75 564 252 00 Time  1830 See more  https   t co Uxkz3lUlwf Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
SLB,Thu Mar 31 22:29:18 +0000 2022,1509659126019756032,   SLB price target update    Target Raised by Wells Fargo  amp  Company From  45 00 to  56 00  Day quote change   41 31   2 13   Target upside  35 56   Published  March 31  2022 https   t co 0ALu5H9Au8
SLB,Thu Mar 31 21:46:34 +0000 2022,1509648370473660435,   SLB price target update    Target Raised by Cowen From  42 00 to  48 00  Day quote change   41 31   1 68   Target upside  16 19   Published  March 31  2022 https   t co 0ALu5H9Au8
SLB,Thu Mar 31 18:30:08 +0000 2022,1509598936708878338,Nice print for  SLB Size  120000 Price  41 98 Amount   5 037 600 00 Time  1430 See more  https   t co Uxkz3lUlwf Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
SLB,Thu Mar 31 17:43:06 +0000 2022,1509587102106886149, SLB  50 00 Aug 19 2022 CALL     Underlying   42 14   Difference  15 73  Daily   Volume   547 264 Volume  2 757 OI  671 IV  43 33  Bid Ask   1 95  2 02
SLB,Thu Mar 31 17:16:16 +0000 2022,1509580347712757792, SLB Strike  60 00 Expiration  2023 01 20 Call  SLB230120C60 Price  2 00 Size  2750 Time  2022 03 31 9 46 49AM Premium   550 000 00
SLB,Thu Mar 31 17:16:16 +0000 2022,1509580347675009055, SLB Strike  50 00 Expiration  2022 08 19 Call  SLB220819C50 Price  1 99 Size  2000 Time  2022 03 31 12 48 58PM Premium   398 000 00
SLB,Thu Mar 31 17:16:16 +0000 2022,1509580346974646273, SLB Strike  50 00 Expiration  2023 01 20 Call  SLB230120C50 Price  3 98 Size  2750 Time  2022 03 31 9 46 49AM Premium   1 094 500 00
STX,Thu Mar 31 21:32:18 +0000 2022,1509644783651680259,   STX price target update    Target Lowered by Morgan Stanley From  101 00 to  99 00  Day quote change   89 82   1 61   Target upside  10 22   Published  March 31  2022 https   t co PfcTlRDdhP
STX,Thu Mar 31 14:56:51 +0000 2022,1509545261760237573,Swing     ONE    0 17  NEO    27 77  STX    1 48  XEC    0 00  CHZ    0 29  QNT    142 80  ENJ    1 87  KSM    196 90  LRC    1 21  TUSD    1 00  https   t co xzqH6LyCnS
STX,Thu Mar 31 03:56:25 +0000 2022,1509379060635508741,Swing     NEO    28 75  STX    1 54  ONE    0 17  CHZ    0 30  XEC    0 00  QNT    146 00  LRC    1 29  ENJ    1 83  KSM    189 30  TUSD    1 00  https   t co xzqH6LyCnS
STX,Thu Mar 31 02:56:16 +0000 2022,1509363924541620227,Swing     BTT    0 00  STX    1 54  ONE    0 17  CHZ    0 31  XEC    0 00  QNT    146 10  LRC    1 29  KSM    190 10  ENJ    1 85  TUSD    1 00  https   t co xzqH6LyCnS
STX,Thu Mar 31 01:56:12 +0000 2022,1509348807888277506,Swing     NEO    29 47  STX    1 54  ONE    0 17  CHZ    0 31  XEC    0 00  QNT    146 10  LRC    1 28  KSM    191 30  ENJ    1 83  TUSD    1 00  https   t co xzqH6LyCnS
STX,Thu Mar 31 00:47:33 +0000 2022,1509331530635612165, STX    Increased 3 56  in 14 7 hour s    Price   1 56700000 USDT     31 Mar    00 47 33 UTC  STX  STXUSDT  CryptoBOT
STX,Wed Mar 30 22:56:11 +0000 2022,1509303503906385921,Swing     ONE    0 16  STX    1 50  BTT    0 00  CHZ    0 30  XEC    0 00  QNT    143 60  LRC    1 27  KSM    188 50  ENJ    1 79  TUSD    1 00  https   t co xzqH6LyCnS
STX,Wed Mar 30 21:56:08 +0000 2022,1509288392873639936,Swing     ONE    0 17  STX    1 51  BTT    0 00  CHZ    0 31  XEC    0 00  QNT    143 90  LRC    1 25  KSM    187 60  ENJ    1 79  TUSD    1 00  https   t co xzqH6Lzadq
STX,Wed Mar 30 20:56:11 +0000 2022,1509273305118871554,Swing     NEO    28 41  STX    1 51  BTT    0 00  CHZ    0 31  XEC    0 00  QNT    142 50  LRC    1 25  KSM    187 80  ENJ    1 80  TUSD    1 00  https   t co xzqH6LyCnS
STX,Wed Mar 30 19:56:11 +0000 2022,1509258207071547394,Swing     NEO    28 15  STX    1 50  BTT    0 00  CHZ    0 31  XEC    0 00  QNT    141 60  LRC    1 24  KSM    185 90  ENJ    1 79  TUSD    1 00  https   t co xzqH6LyCnS
SEE,Wed Mar 30 12:01:29 +0000 2022,1509138741792808962,Sealed Air Corp    SEE    QUOTE  SEE was DOWN   on Tue Mar 29 Closed at 70 17 USD for a 0 00  loss from previous close          ANALYSIS Sealed Air Corp should be nationalized      
SRE,Thu Mar 31 17:24:27 +0000 2022,1509582407049134089, SRE Max Pain 160 00  Maturity 04 14 2022   maxpain  options https   t co WXVxwo0271 https   t co J2aGPZZOP2
SRE,Thu Mar 31 10:56:52 +0000 2022,1509484870627733507, SRE  15s  delayed   Issued Press Release on March 31  06 55 00  Sempra and TotalEnergies Expand North American Strategic Alliance for LNG and Renewable Development Projects https   t co Orai8enVls
SRE,Wed Mar 30 21:00:17 +0000 2022,1509274338729476096,   SRE price target update    Target Raised by Mizuho From  148 00 to  174 00  Day quote change   167 05  1 62   Target upside  4 16   Published  March 30  2022 https   t co a5fCAftl1P
SRE,Wed Mar 30 17:29:01 +0000 2022,1509221168397565955, SRE  15s  delayed   Issued Press Release on March 30  13 17 00  SoCalGas to Start Construction of Electric Vehicle Chargers in Support of Zero Emissions Fleet Goal https   t co QAdldIXy4K
SRE,Wed Mar 30 02:24:19 +0000 2022,1508993494647455744, SRE  15s  delayed   Issued Press Release on March 29  22 21 00  SDG amp amp E Adds Second Energy Storage Facility in San Diego to Strengthen Grid Reliability and Advance Clean Energy Goals https   t co U2oXA5Hpqm
SRE,Tue Mar 29 22:36:20 +0000 2022,1508936121375408131, SRE Max Pain 160 00  Maturity 04 14 2022   maxpain  options https   t co WXVxwo0271 https   t co MAHt9eZ6VG
NOW,Thu Mar 31 17:06:44 +0000 2022,1509577950794031113, NOW 13 has crossed below    48 and ERROR retrieving 200 data  check manually  for the 60m intverval  01 00 02 PM
NOW,Wed Mar 30 17:39:07 +0000 2022,1509223713459347463, NOW open interest for maturity 04 01 2022  High put 300 00 High call 820 00 PutCallRatio 1 06  maxpain  options https   t co Ew7asV7vwU https   t co oXvk61Spor
SHW,Thu Mar 31 03:41:49 +0000 2022,1509375386832064512, SHW Max Pain is 250 00 for maturity 04 14 2022   maxpain  options https   t co fDxWYX7tJo https   t co d5dk0Q9OX7
SBNY,Wed Mar 30 16:52:40 +0000 2022,1509212023288180736, SBNY high OI range is 140 00 to 300 00 for option expiration 04 14 2022 PutCallRatio 1 47  maxpain  options https   t co PsqwYDtu7S https   t co e1gY1Lr6vi
SPG,Thu Mar 31 23:51:05 +0000 2022,1509679707696021510,Stock   SPG        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co 25hKh8joVy  tradingview  stocks  stockstowatch
SPG,Thu Mar 31 22:48:08 +0000 2022,1509663864970833950,   SPG price target update    Target Lowered by Deutsche Bank Aktiengesellschaft From  190 00 to  173 00  Day quote change   131 98   2 4   Target upside  31 08   Published  March 31  2022 https   t co AzQR8peKRA
SPG,Thu Mar 31 13:03:19 +0000 2022,1509516691067260932, SPG 13 has crossed below    48 and ERROR retrieving 200 data  check manually  for the 15m intverval  09 00 02 AM
SPG,Thu Mar 31 03:52:21 +0000 2022,1509378036445155329, SPG open interest for maturity 04 14 2022  High put 125 00 High call 155 00 PutCallRatio 0 49  maxpain  options https   t co sQsnO4Q1Sq https   t co 0s8YVKP00H
SPG,Wed Mar 30 21:18:07 +0000 2022,1509278825422667780,Stock   SPG        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co Wnk0O22htb  tradingview  stocks  stockstowatch
SPG,Wed Mar 30 00:03:05 +0000 2022,1508957953600200705,Stock   SPG        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co d5bsf88WzU  tradingview  stocks  stockstowatch
SWKS,Thu Mar 31 22:45:19 +0000 2022,1509663156037210114,Insider Activity seen in   SWKS  GRIFFIN LIAM  Chairman  CEO a  Sale  Total Shares   10 000  Transaction Price   140 00  Transaction Value   1 400 000  Last Quote   133 28 https   t co ALW4Iriw0V
SWKS,Thu Mar 31 22:30:53 +0000 2022,1509659526181670928, SWKS   GRIFFIN LIAM sold 10000 0 shares of Common Stock worth  1 400 000 00 in 1 transaction s  on 2022 03 29   SWKS
SWKS,Thu Mar 31 20:23:21 +0000 2022,1509627429572255751, SWKS Max Pain 135 00  Maturity 04 01 2022   maxpain  options https   t co qsrrXqng9Z https   t co RALVbAXi7T
SNA,Wed Mar 30 15:59:28 +0000 2022,1509198633027129350, SNA Max Pain is 220 00 for maturity 04 14 2022   maxpain  options https   t co xblZ4Ch7hR https   t co h0MyYzJCjr
SEDG,Thu Mar 31 23:03:49 +0000 2022,1509667812490375172,2022 03 31 7 00 PM  SEDG  SolarEdgePV SolarEdge Technologies up 2 59     463 25 million gain   https   t co Pe5YroetsN  Mar 29  SolarEdge Technologies  Inc   SEDG  Stock Price Today  Quote  amp  News https   t co 4tiEFsQYas
SEDG,Thu Mar 31 22:02:50 +0000 2022,1509652466882605071,   SEDG price target update    Target Raised by Citigroup From  320 00 to  405 00  Day quote change   320 02  1 84   Target upside  26 55   Published  March 31  2022 https   t co ooxsBlC3Mz
SEDG,Thu Mar 31 21:24:36 +0000 2022,1509642842720948231, SEDG Max Pain is 310 00 for maturity 04 14 2022   maxpain  options https   t co sJxlPhadIL https   t co EPhodUaHhQ
SEDG,Wed Mar 30 21:31:50 +0000 2022,1509282277733199873,   SEDG price target update    Target Raised by Cowen From  344 00 to  370 00  Day quote change   313 01   3 17   Target upside  18 21   Published  March 30  2022 https   t co ooxsBlC3Mz
SEDG,Wed Mar 30 21:22:10 +0000 2022,1509279844546228224,   SEDG price target update    Target Raised by B  Riley From  297 00 to  359 00  Day quote change   313 01   3 17   Target upside  14 69   Published  March 30  2022 https   t co ooxsBlC3Mz
SEDG,Wed Mar 30 21:04:22 +0000 2022,1509275363079163908,   SEDG price target update    Target Raised by JPMorgan Chase  amp  Co  From  328 00 to  375 00  Day quote change   314 18   3 17   Target upside  19 36   Published  March 30  2022 https   t co ooxsBlC3Mz
SEDG,Wed Mar 30 20:56:13 +0000 2022,1509273314178469888,   SEDG price target update    Target Raised by BMO Capital Markets From  370 00 to  405 00  Day quote change   312 61   3 17   Target upside  29 55   Published  March 30  2022 https   t co ooxsBlC3Mz
SO,Thu Mar 31 20:59:40 +0000 2022,1509636567987630082, SO   Greene Kimberly S  sold 200010 0 shares of Southern Company Common Stock worth  7 270 532 00 in 8 transaction s  from 2022 03 30 to 2022 03 31   SO
SO,Thu Mar 31 19:38:25 +0000 2022,1509616123645358083, SO  15s  delayed   Issued Press Release on March 31  15 37 00  Nicor Gas releases Supplier Diversity Economic Impact Report https   t co SfAK4Kxigj
SO,Thu Mar 31 18:30:30 +0000 2022,1509599032469037061,Stock   SO        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co 1lQ6s2scqF  tradingview  stocks  stockstowatch
SO,Thu Mar 31 05:06:10 +0000 2022,1509396613663543299, cryptoprices Live Crypto Prices  24h change   BTC   46 995 00   0 40   ETH   3 390 81   0 65   BNB   442 77   2 74   MATIC   1 71   3 34   SOL   120 79   9 68   EOS   2 96   3 68   CAKE   8 87   5 77    Powered by CoinGecko API  BTC  ETH  BNB  MATIC  SO  https   t co yxjEaT3YtU
SO,Thu Mar 31 05:00:51 +0000 2022,1509395273679839233,Southern Co    SO    QUOTE  SO was DOWN   on Wed Mar 30 Closed at 72 50 USD for a 0 00  loss from previous close          ANALYSIS Southern Co should be nationalized      
SO,Wed Mar 30 12:30:00 +0000 2022,1509145920486608898,New Large Cap 52  Week Highs for Mar 29  2022    UNP  276 82  AZN  66 60  ANTM  492 22  CB  218 99  DUK  110 99  CP  83 26  SO  72 07  REGN  699 00  AON  329 46  D  84 90  Research on https   t co jdIQT7KKID
SO,Tue Mar 29 23:57:05 +0000 2022,1508956441612328962,Stock   SO        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co OnudTHblFr  tradingview  stocks  stockstowatch
SO,Tue Mar 29 23:31:12 +0000 2022,1508949926750961666, SO Max Pain is 67 00 for maturity 04 01 2022   maxpain  options https   t co NMIyV6Mahp https   t co IRTP3PIbtG
LUV,Thu Mar 31 18:10:12 +0000 2022,1509593922883964936, LUV I m scaling out between  1 00 1 05 today  my original entry was  0 79  if you got a higher entry no worries as you re still in profit  We re going to keep compounding our gains for this challenge  I ll be on the look out for another challenge trade 
LUV,Thu Mar 31 15:37:29 +0000 2022,1509555488731533312, LUV calls are up 15  now   I took profit this AM at 1 00  set that as a limit sell in case I slept through a pop in the open   I m hoping this call has bigger moved tho
LUV,Thu Mar 31 03:01:37 +0000 2022,1509365269789032452,Southwest Airlines Co    LUV    QUOTE  LUV was DOWN   on Wed Mar 30 Closed at 45 57 USD for a 0 00  loss from previous close          ANALYSIS Southwest Airlines Co should be nationalized      
LUV,Wed Mar 30 19:35:40 +0000 2022,1509253041039495173,Nice print for  LUV Size  184000 Price  45 6 Amount   8 390 400 00 Time  1535 See more  https   t co acCBnqjWuI Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
LUV,Wed Mar 30 18:21:40 +0000 2022,1509234420913430529, LUV  50 00 May 20 2022 CALL     Underlying   45 56   Difference  8 87  Daily   Volume   1 582 063 Volume  19 061 OI  1 061 IV  33 90  Bid Ask   0 82  0 84
LUV,Wed Mar 30 17:41:28 +0000 2022,1509224302612152321, LUV Strike  50 00 Expiration  2022 05 20 Call  LUV220520C50 Price  0 78 Size  15216 Time  2022 03 30 1 41 28PM Premium   1 186 848 00
LUV,Wed Mar 30 03:27:29 +0000 2022,1509009392632578052, LUV open interest for maturity 04 01 2022  High put 42 00 High call 45 00 PutCallRatio 0 48  maxpain  options https   t co I2cmmMO7x6 https   t co 9n05aXOA9N
SWK,Wed Mar 30 23:51:44 +0000 2022,1509317481990692868, SWK Max Pain is 150 00 for maturity 04 14 2022   maxpain  options https   t co iY3eh0JlHS https   t co zooHHr8sId
SWK,Wed Mar 30 21:27:46 +0000 2022,1509281253387735044,   SWK price target update    Target Lowered by JPMorgan Chase  amp  Co  From  237 00 to  170 00  Day quote change   142 53   2 25   Target upside  19 27   Published  March 30  2022 https   t co 8kktDfZau1
SBUX,Thu Mar 31 18:27:06 +0000 2022,1509598172968112128,Stock   SBUX        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co AhT9z7kCv1  tradingview  stocks  stockstowatch
SBUX,Thu Mar 31 17:16:16 +0000 2022,1509580347058446336, SBUX Strike  105 00 Expiration  2022 10 21 Call  SBUX221021C105 Price  2 61 Size  2000 Time  2022 03 31 11 46 20AM Premium   522 000 00
SBUX,Wed Mar 30 17:18:01 +0000 2022,1509218402874712068, SBUX Strike  80 00 Expiration  2022 05 20 Put  SBUX220520P80 Price  1 00 Size  1200 Time  2022 03 30 1 18 01PM Premium   120 000 00
SBUX,Wed Mar 30 15:51:06 +0000 2022,1509196527641796614,Stock   SBUX        REALTIME TREND     SELL BUY   50 00   SELL   50 00   Try now the Best Pivot Point Calculator   https   t co nZhCJOZTmv  tradingview  stocks  stockstowatch
SBUX,Tue Mar 29 23:54:06 +0000 2022,1508955692933263361,Stock   SBUX        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co mjIBKIKsH1  tradingview  stocks  stockstowatch
STT,Wed Mar 30 19:00:00 +0000 2022,1509244065669332995,Fellow StarTerrans   Our latest iteration of StarTerra TV will take place TOMORROW  31 03 at 19 00 UTC    In this week s episode       TerrnadoCash  AMA      Weekly  Terra  amp   STT News     Tune in in just 24 hours   https   t co EZpKF4R1uq
STE,Thu Mar 31 22:09:55 +0000 2022,1509654246878113803, STE   SEC Form 4  Burton Karen L exercised 4 000 units of Ordinary Shares at a strike of  77 07 and sold  984 000 worth of Ordinary Shares  4 000 units at  246 00  as part of a pre agreed trading plan  https   t co eQarCZKGeg  45 seconds delayed 
SYF,Thu Mar 31 21:51:08 +0000 2022,1509649520992395268, SYF Max Pain is 36 00 for maturity 04 01 2022   maxpain  options https   t co 5v2hY1rT8k https   t co S5zfBH28IA
SNPS,Thu Mar 31 13:10:34 +0000 2022,1509518515602087950, SNPS  15s  delayed   Issued Press Release on March 31  09 05 00  Samsung Foundry Adopts Leading Voltage Timing Signoff Solution from Synopsys and Ansys for Advanced Node  Energy Efficient Chips https   t co OPsvcfUqtJ
SYY,Wed Mar 30 19:45:39 +0000 2022,1509255554551762947,Nice print for  SYY Size  223000 Price  83 Amount   18 509 000 00 Time  1545 See more  https   t co Ao0GNDmkR1 Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
SYY,Wed Mar 30 19:06:10 +0000 2022,1509245619499638790,Nice print for  SYY Size  212000 Price  83 Amount   17 596 000 00 Time  1506 See more  https   t co Ao0GNDmkR1 Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
TMUS,Thu Mar 31 12:22:58 +0000 2022,1509506538108502022, TMUS  15s  delayed   Issued Press Release on March 31  08 16 00  New Magenta  Hue Dis  T Mobile Rebrands With a Bold New Color Fit for the Leader in 5G https   t co HvfWmWcD0U
TMUS,Thu Mar 31 11:13:22 +0000 2022,1509489021671677952, TMUS open interest for maturity 04 01 2022  High put 125 00 High call 127 00 PutCallRatio 1 53  maxpain  options https   t co 2zZd1LbjU8 https   t co FEJRM1FQrY
TMUS,Wed Mar 30 15:20:28 +0000 2022,1509188819626733577, TMUS  15s  delayed   Issued Press Release on March 30  11 17 00  T Mobile Has Sweet Deals on the Newest Samsung 5G Devices https   t co QztJ1D5U48
TMUS,Wed Mar 30 00:15:16 +0000 2022,1508961019309301764,Stock   TMUS        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co L7syX9LeZn  tradingview  stocks  stockstowatch
TTWO,Thu Mar 31 15:37:18 +0000 2022,1509555443663839236, TTWO  15s  delayed   Issued Press Release on March 31  11 35 00  Kaskela Law LLC Announces Investigation of Take Two Interactive Software  Inc   NASDAQ  TTWO  and Encourages TTWO Investors to Contact the Firm for Additional Information https   t co mb2OHLGBDY
TTWO,Wed Mar 30 16:38:58 +0000 2022,1509208573338800132, TTWO Strike  145 00 Expiration  2022 06 17 Put  TTWO220617P145 Price  6 00 Size  1000 Time  2022 03 30 12 38 58PM Premium   600 000 00
TTWO,Wed Mar 30 16:38:58 +0000 2022,1509208573334630401, TTWO Strike  135 00 Expiration  2022 06 17 Put  TTWO220617P135 Price  3 60 Size  1000 Time  2022 03 30 12 38 58PM Premium   360 000 00
TTWO,Wed Mar 30 13:31:30 +0000 2022,1509161397531336715, TTWO high OI range is 147 00 to 160 00 for option expiration 04 01 2022 PutCallRatio 2 49  maxpain  options https   t co inF09j7yAk https   t co pZ5YAC60qC
TPR,Thu Mar 31 21:08:18 +0000 2022,1509638741152841732,DailyDown5  SKLZ  3 00  5 96   10 18  1 01   62 07  45 72  SMG  122 96  5 01   1 43   11 58   24 08  43 24  SPCE  9 97  6 74  2 47  6 63   29 14  55 80  TPR  37 15  5 16   1 33   4 28   9 65  47 44  TREX  66 13  6 23   5 53   20 47   51 65  35 49
TGT,Thu Mar 31 23:57:05 +0000 2022,1509681217423216652,Stock   TGT        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co apP8QnzY91  tradingview  stocks  stockstowatch
TGT,Thu Mar 31 20:11:32 +0000 2022,1509624455496335360,  TRADE  OPTIONTRADING RESULTS     MA         High Spread  No Volume  No Trade   TGT         215P    65  gt 3 04  368        COIN      190P   1 85  gt 3 00  62     ABNB     No Confirmation  No Trade  https   t co TqYdeOlj8G https   t co htAkC1mQDb
TGT,Thu Mar 31 18:39:06 +0000 2022,1509601194855051275,Stock   TGT        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co tTmGIYKXPj  tradingview  stocks  stockstowatch
TGT,Thu Mar 31 12:34:28 +0000 2022,1509509431515652104, TGT Max Pain 220 00  Maturity 04 01 2022   maxpain  options https   t co 7boQc7QBIi https   t co UBnmnCo7Db
TGT,Wed Mar 30 14:59:26 +0000 2022,1509183524682805250, TGT Strike  220 00 Expiration  2022 04 22 Put  TGT220422P220 Price  3 75 Size  1000 Time  2022 03 30 10 59 26AM Premium   375 000 00
TGT,Wed Mar 30 14:59:26 +0000 2022,1509183524535865345, TGT Strike  220 00 Expiration  2022 04 22 Call  TGT220422C220 Price  6 54 Size  1000 Time  2022 03 30 10 59 26AM Premium   654 000 00
TGT,Wed Mar 30 00:09:05 +0000 2022,1508959463545450497,Stock   TGT        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co jRmVef0TdQ  tradingview  stocks  stockstowatch
TEL,Wed Mar 30 01:00:05 +0000 2022,1508972296412680195,  Biggest Losers  1 hr    Dogelon Mars  ELON  3 49     Telcoin  TEL  2 66     Zcash  ZEC  2 16     Serum  SRM  2 00     Flow  FLOW  1 88    
TSLA,Thu Mar 31 23:10:34 +0000 2022,1509669512387653632, TSLA Option to look at today         1600 00 Call for Friday  April 1  2022  Roughly 2 Thousand dollars     Learn more on StockOrbit  Link on profile    
TSLA,Thu Mar 31 19:59:50 +0000 2022,1509621509941202944,glow up fr    SPY   3 68   5 00   40    put here posting literal bangers for FREE      QQQ  TSLA  AMC  GME  NVDA https   t co RrHDqxR6wQ https   t co nyXTh1JSj8
TSLA,Thu Mar 31 19:21:00 +0000 2022,1509611738647474177, TSLA 12 16 22  1650 00 PUT  Type  large Time  14 02 11 Total Size  25 Contracts Total Value   1561900 Average Price   624 76 Ask   627 7 Bid   621 8 Underlying   1094 4 Sentiment  neutral
